                         rc circuit transient responce
                         Transient Analysis  Tue Feb  6 03:34:29  2024
--------------------------------------------------------------------------------
Index   time            v(2)            
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	
1	2.000000e-07	0.000000e+00	
2	4.000000e-07	0.000000e+00	
3	8.000000e-07	0.000000e+00	
4	1.600000e-06	0.000000e+00	
5	3.200000e-06	0.000000e+00	
6	6.400000e-06	0.000000e+00	
7	1.280000e-05	0.000000e+00	
8	2.560000e-05	0.000000e+00	
9	4.560000e-05	0.000000e+00	
10	6.560000e-05	0.000000e+00	
11	8.560000e-05	0.000000e+00	
12	1.056000e-04	0.000000e+00	
13	1.256000e-04	0.000000e+00	
14	1.456000e-04	0.000000e+00	
15	1.656000e-04	0.000000e+00	
16	1.856000e-04	0.000000e+00	
17	2.056000e-04	0.000000e+00	
18	2.256000e-04	0.000000e+00	
19	2.456000e-04	0.000000e+00	
20	2.656000e-04	0.000000e+00	
21	2.856000e-04	0.000000e+00	
22	3.056000e-04	0.000000e+00	
23	3.256000e-04	0.000000e+00	
24	3.456000e-04	0.000000e+00	
25	3.656000e-04	0.000000e+00	
26	3.856000e-04	0.000000e+00	
27	4.056000e-04	0.000000e+00	
28	4.256000e-04	0.000000e+00	
29	4.456000e-04	0.000000e+00	
30	4.656000e-04	0.000000e+00	
31	4.856000e-04	0.000000e+00	
32	5.056000e-04	0.000000e+00	
33	5.256000e-04	0.000000e+00	
34	5.456000e-04	0.000000e+00	
35	5.656000e-04	0.000000e+00	
36	5.856000e-04	0.000000e+00	
37	6.056000e-04	0.000000e+00	
38	6.256000e-04	0.000000e+00	
39	6.456000e-04	0.000000e+00	
40	6.656000e-04	0.000000e+00	
41	6.856000e-04	0.000000e+00	
42	7.056000e-04	0.000000e+00	
43	7.256000e-04	0.000000e+00	
44	7.456000e-04	0.000000e+00	
45	7.656000e-04	0.000000e+00	
46	7.856000e-04	0.000000e+00	
47	8.056000e-04	0.000000e+00	
48	8.256000e-04	0.000000e+00	
49	8.456000e-04	0.000000e+00	
50	8.656000e-04	0.000000e+00	
51	8.856000e-04	0.000000e+00	
52	9.056000e-04	0.000000e+00	
53	9.256000e-04	0.000000e+00	
54	9.456000e-04	0.000000e+00	

Index   time            v(2)            
--------------------------------------------------------------------------------
55	9.656000e-04	0.000000e+00	
56	9.856000e-04	0.000000e+00	
57	1.005600e-03	0.000000e+00	
58	1.025600e-03	0.000000e+00	
59	1.045600e-03	0.000000e+00	
60	1.065600e-03	0.000000e+00	
61	1.085600e-03	0.000000e+00	
62	1.105600e-03	0.000000e+00	
63	1.125600e-03	0.000000e+00	
64	1.145600e-03	0.000000e+00	
65	1.165600e-03	0.000000e+00	
66	1.185600e-03	0.000000e+00	
67	1.205600e-03	0.000000e+00	
68	1.225600e-03	0.000000e+00	
69	1.245600e-03	0.000000e+00	
70	1.265600e-03	0.000000e+00	
71	1.285600e-03	0.000000e+00	
72	1.305600e-03	0.000000e+00	
73	1.325600e-03	0.000000e+00	
74	1.345600e-03	0.000000e+00	
75	1.365600e-03	0.000000e+00	
76	1.385600e-03	0.000000e+00	
77	1.405600e-03	0.000000e+00	
78	1.425600e-03	0.000000e+00	
79	1.445600e-03	0.000000e+00	
80	1.465600e-03	0.000000e+00	
81	1.485600e-03	0.000000e+00	
82	1.505600e-03	0.000000e+00	
83	1.525600e-03	0.000000e+00	
84	1.545600e-03	0.000000e+00	
85	1.565600e-03	0.000000e+00	
86	1.585600e-03	0.000000e+00	
87	1.605600e-03	0.000000e+00	
88	1.625600e-03	0.000000e+00	
89	1.645600e-03	0.000000e+00	
90	1.665600e-03	0.000000e+00	
91	1.685600e-03	0.000000e+00	
92	1.705600e-03	0.000000e+00	
93	1.725600e-03	0.000000e+00	
94	1.745600e-03	0.000000e+00	
95	1.765600e-03	0.000000e+00	
96	1.785600e-03	0.000000e+00	
97	1.805600e-03	0.000000e+00	
98	1.825600e-03	0.000000e+00	
99	1.845600e-03	0.000000e+00	
100	1.865600e-03	0.000000e+00	
101	1.885600e-03	0.000000e+00	
102	1.905600e-03	0.000000e+00	
103	1.925600e-03	0.000000e+00	
104	1.945600e-03	0.000000e+00	
105	1.965600e-03	0.000000e+00	
106	1.985600e-03	0.000000e+00	
107	2.005600e-03	0.000000e+00	
108	2.025600e-03	0.000000e+00	
109	2.045600e-03	0.000000e+00	
110	2.065600e-03	0.000000e+00	
111	2.085600e-03	0.000000e+00	
112	2.105600e-03	0.000000e+00	

Index   time            v(2)            
--------------------------------------------------------------------------------
113	2.125600e-03	0.000000e+00	
114	2.145600e-03	0.000000e+00	
115	2.165600e-03	0.000000e+00	
116	2.185600e-03	0.000000e+00	
117	2.205600e-03	0.000000e+00	
118	2.225600e-03	0.000000e+00	
119	2.245600e-03	0.000000e+00	
120	2.265600e-03	0.000000e+00	
121	2.285600e-03	0.000000e+00	
122	2.305600e-03	0.000000e+00	
123	2.325600e-03	0.000000e+00	
124	2.345600e-03	0.000000e+00	
125	2.365600e-03	0.000000e+00	
126	2.385600e-03	0.000000e+00	
127	2.405600e-03	0.000000e+00	
128	2.425600e-03	0.000000e+00	
129	2.445600e-03	0.000000e+00	
130	2.465600e-03	0.000000e+00	
131	2.485600e-03	0.000000e+00	
132	2.505600e-03	0.000000e+00	
133	2.525600e-03	0.000000e+00	
134	2.545600e-03	0.000000e+00	
135	2.565600e-03	0.000000e+00	
136	2.585600e-03	0.000000e+00	
137	2.605600e-03	0.000000e+00	
138	2.625600e-03	0.000000e+00	
139	2.645600e-03	0.000000e+00	
140	2.665600e-03	0.000000e+00	
141	2.685600e-03	0.000000e+00	
142	2.705600e-03	0.000000e+00	
143	2.725600e-03	0.000000e+00	
144	2.745600e-03	0.000000e+00	
145	2.765600e-03	0.000000e+00	
146	2.785600e-03	0.000000e+00	
147	2.805600e-03	0.000000e+00	
148	2.825600e-03	0.000000e+00	
149	2.845600e-03	0.000000e+00	
150	2.865600e-03	0.000000e+00	
151	2.885600e-03	0.000000e+00	
152	2.905600e-03	0.000000e+00	
153	2.925600e-03	0.000000e+00	
154	2.945600e-03	0.000000e+00	
155	2.965600e-03	0.000000e+00	
156	2.985600e-03	0.000000e+00	
157	3.005600e-03	0.000000e+00	
158	3.025600e-03	0.000000e+00	
159	3.045600e-03	0.000000e+00	
160	3.065600e-03	0.000000e+00	
161	3.085600e-03	0.000000e+00	
162	3.105600e-03	0.000000e+00	
163	3.125600e-03	0.000000e+00	
164	3.145600e-03	0.000000e+00	
165	3.165600e-03	0.000000e+00	
166	3.185600e-03	0.000000e+00	
167	3.205600e-03	0.000000e+00	
168	3.225600e-03	0.000000e+00	
169	3.245600e-03	0.000000e+00	
170	3.265600e-03	0.000000e+00	

Index   time            v(2)            
--------------------------------------------------------------------------------
171	3.285600e-03	0.000000e+00	
172	3.305600e-03	0.000000e+00	
173	3.325600e-03	0.000000e+00	
174	3.345600e-03	0.000000e+00	
175	3.365600e-03	0.000000e+00	
176	3.385600e-03	0.000000e+00	
177	3.405600e-03	0.000000e+00	
178	3.425600e-03	0.000000e+00	
179	3.445600e-03	0.000000e+00	
180	3.465600e-03	0.000000e+00	
181	3.485600e-03	0.000000e+00	
182	3.505600e-03	0.000000e+00	
183	3.525600e-03	0.000000e+00	
184	3.545600e-03	0.000000e+00	
185	3.565600e-03	0.000000e+00	
186	3.585600e-03	0.000000e+00	
187	3.605600e-03	0.000000e+00	
188	3.625600e-03	0.000000e+00	
189	3.645600e-03	0.000000e+00	
190	3.665600e-03	0.000000e+00	
191	3.685600e-03	0.000000e+00	
192	3.705600e-03	0.000000e+00	
193	3.725600e-03	0.000000e+00	
194	3.745600e-03	0.000000e+00	
195	3.765600e-03	0.000000e+00	
196	3.785600e-03	0.000000e+00	
197	3.805600e-03	0.000000e+00	
198	3.825600e-03	0.000000e+00	
199	3.845600e-03	0.000000e+00	
200	3.865600e-03	0.000000e+00	
201	3.885600e-03	0.000000e+00	
202	3.905600e-03	0.000000e+00	
203	3.925600e-03	0.000000e+00	
204	3.945600e-03	0.000000e+00	
205	3.965600e-03	0.000000e+00	
206	3.985600e-03	0.000000e+00	
207	4.005600e-03	0.000000e+00	
208	4.025600e-03	0.000000e+00	
209	4.045600e-03	0.000000e+00	
210	4.065600e-03	0.000000e+00	
211	4.085600e-03	0.000000e+00	
212	4.105600e-03	0.000000e+00	
213	4.125600e-03	0.000000e+00	
214	4.145600e-03	0.000000e+00	
215	4.165600e-03	0.000000e+00	
216	4.185600e-03	0.000000e+00	
217	4.205600e-03	0.000000e+00	
218	4.225600e-03	0.000000e+00	
219	4.245600e-03	0.000000e+00	
220	4.265600e-03	0.000000e+00	
221	4.285600e-03	0.000000e+00	
222	4.305600e-03	0.000000e+00	
223	4.325600e-03	0.000000e+00	
224	4.345600e-03	0.000000e+00	
225	4.365600e-03	0.000000e+00	
226	4.385600e-03	0.000000e+00	
227	4.405600e-03	0.000000e+00	
228	4.425600e-03	0.000000e+00	

Index   time            v(2)            
--------------------------------------------------------------------------------
229	4.445600e-03	0.000000e+00	
230	4.465600e-03	0.000000e+00	
231	4.485600e-03	0.000000e+00	
232	4.505600e-03	0.000000e+00	
233	4.525600e-03	0.000000e+00	
234	4.545600e-03	0.000000e+00	
235	4.565600e-03	0.000000e+00	
236	4.585600e-03	0.000000e+00	
237	4.605600e-03	0.000000e+00	
238	4.625600e-03	0.000000e+00	
